Index,File,Points,Lambda_Min,Lambda_Max,Integral,Peak_Value,Peak_Lambda,Mean_Value,Time_HMS
656,500_705_QEPB04081__656__20-55-15-809.txt,1044,220.843,1015.12,1470765.819,38607.5,505.707,1822.82375478927,2000-01-01 20:55:15
657,500_705_QEPB04081__657__20-55-16-806.txt,1044,220.843,1015.12,1592103.8655,41702,505.707,1973.219348659,2000-01-01 20:55:16
658,500_705_QEPB04081__658__20-55-17-805.txt,1044,220.843,1015.12,1670366.64875,43753.25,506.48,2070.2183908046,2000-01-01 20:55:17
659,500_705_QEPB04081__659__20-55-18-797.txt,1044,220.843,1015.12,1664237.92574,43563.62,505.707,2062.62670498084,2000-01-01 20:55:18
661,500_705_QEPB04081__661__20-55-19-813.txt,1044,220.843,1015.12,1668247.104,43659.5,505.707,2067.58237547893,2000-01-01 20:55:19
662,500_705_QEPB04081__662__20-55-20-803.txt,1044,220.843,1015.12,1667455.11176,43635.88,505.707,2066.60509578544,2000-01-01 20:55:20
663,500_705_QEPB04081__663__20-55-21-804.txt,1044,220.843,1015.12,1668529.20475,43774.75,505.707,2067.93582375479,2000-01-01 20:55:21
664,500_705_QEPB04081__664__20-55-22-799.txt,1044,220.843,1015.12,1670276.5505,43845.5,505.707,2070.11206896552,2000-01-01 20:55:22
666,500_705_QEPB04081__666__20-55-23-815.txt,1044,220.843,1015.12,1668485.15224,43775.62,505.707,2067.87670498084,2000-01-01 20:55:23
668,500_705_QEPB04081__668__20-55-24-823.txt,1044,220.843,1015.12,1668026.88825,43639.75,505.707,2067.3132183908,2000-01-01 20:55:24
669,500_705_QEPB04081__669__20-55-25-831.txt,1044,220.843,1015.12,1668964.22075,43762.25,505.707,2068.48275862069,2000-01-01 20:55:25
670,500_705_QEPB04081__670__20-55-26-837.txt,1044,220.843,1015.12,1668389.20726,43757.88,505.707,2067.76697318008,2000-01-01 20:55:26
671,500_705_QEPB04081__671__20-55-27-828.txt,1044,220.843,1015.12,1669160.81326,43582.38,505.707,2068.72961685824,2000-01-01 20:55:27
672,500_705_QEPB04081__672__20-55-28-838.txt,1044,220.843,1015.12,1666353.23326,43611.38,505.707,2065.23727969349,2000-01-01 20:55:28
673,500_705_QEPB04081__673__20-55-29-838.txt,1044,220.843,1015.12,1670832.30626,43758.38,505.707,2070.80432950192,2000-01-01 20:55:29
674,500_705_QEPB04081__674__20-55-30-827.txt,1044,220.843,1015.12,1666244.74375,43591.75,505.707,2065.10727969349,2000-01-01 20:55:30
675,500_705_QEPB04081__675__20-55-31-822.txt,1044,220.843,1015.12,1666451.302,43707,505.707,2065.36973180077,2000-01-01 20:55:31
676,500_705_QEPB04081__676__20-55-32-819.txt,1044,220.843,1015.12,1667044.12275,43576.75,505.707,2066.09674329502,2000-01-01 20:55:32
677,500_705_QEPB04081__677__20-55-33-819.txt,1044,220.843,1015.12,1667032.15776,43652.88,505.707,2066.08785440613,2000-01-01 20:55:33
678,500_705_QEPB04081__678__20-55-34-815.txt,1044,220.843,1015.12,1668680.07576,43604.38,505.707,2068.13670498085,2000-01-01 20:55:34
679,500_705_QEPB04081__679__20-55-35-809.txt,1044,220.843,1015.12,1668961.79674,43695.62,506.48,2068.48973180076,2000-01-01 20:55:35
680,500_705_QEPB04081__680__20-55-36-809.txt,1044,220.843,1015.12,1668452.61674,43624.12,505.707,2067.8546743295,2000-01-01 20:55:36
681,500_705_QEPB04081__681__20-55-37-802.txt,1044,220.843,1015.12,1668306.90025,43611.25,506.48,2067.67528735632,2000-01-01 20:55:37
682,500_705_QEPB04081__682__20-55-38-790.txt,1044,220.843,1015.12,1667478.24225,43582.75,505.707,2066.65708812261,2000-01-01 20:55:38
683,500_705_QEPB04081__683__20-55-39-785.txt,1044,220.843,1015.12,1667284.938,43606,505.707,2066.40900383142,2000-01-01 20:55:39
684,500_705_QEPB04081__684__20-55-40-801.txt,1044,220.843,1015.12,1666512.838,43600,505.707,2065.44827586207,2000-01-01 20:55:40
685,500_705_QEPB04081__685__20-55-41-797.txt,1044,220.843,1015.12,1666131.28376,43589.38,505.707,2064.97099616859,2000-01-01 20:55:41
686,500_705_QEPB04081__686__20-55-42-793.txt,1044,220.843,1015.12,1665517.58275,43502.75,506.48,2064.21455938697,2000-01-01 20:55:42
687,500_705_QEPB04081__687__20-55-43-791.txt,1044,220.843,1015.12,1664695.50276,43509.38,505.707,2063.20662835249,2000-01-01 20:55:43
688,500_705_QEPB04081__688__20-55-44-782.txt,1044,220.843,1015.12,1665334.08675,43537.25,505.707,2064.00095785441,2000-01-01 20:55:44
689,500_705_QEPB04081__689__20-55-45-784.txt,1044,220.843,1015.12,1664718.39474,43431.62,505.707,2063.24452107279,2000-01-01 20:55:45
691,500_705_QEPB04081__691__20-55-46-797.txt,1044,220.843,1015.12,1663138.8715,43452,505.707,2061.27394636015,2000-01-01 20:55:46
692,500_705_QEPB04081__692__20-55-47-799.txt,1044,220.843,1015.12,1663301.50926,43431.38,505.707,2061.48632183908,2000-01-01 20:55:47
693,500_705_QEPB04081__693__20-55-48-788.txt,1044,220.843,1015.12,1666155.33424,43482.62,505.707,2065.02517241379,2000-01-01 20:55:48
694,500_705_QEPB04081__694__20-55-49-780.txt,1044,220.843,1015.12,1662507.33025,43335.75,506.48,2060.49042145594,2000-01-01 20:55:49
695,500_705_QEPB04081__695__20-55-50-790.txt,1044,220.843,1015.12,1662617.468,43401.5,505.707,2060.6408045977,2000-01-01 20:55:50
696,500_705_QEPB04081__696__20-55-51-791.txt,1044,220.843,1015.12,1661908.83724,43345.62,505.707,2059.76463601532,2000-01-01 20:55:51
