Index,File,Points,Lambda_Min,Lambda_Max,Integral,Peak_Value,Peak_Lambda,Mean_Value,Time_HMS
560,500_565_QEPB04081__560__09-59-44-045.txt,1044,220.843,1015.12,1432670.58524,38299.12,506.48,1775.74164750958,2000-01-01 09:59:44
561,500_565_QEPB04081__561__09-59-45-039.txt,1044,220.843,1015.12,1431398.23024,38355.12,506.48,1774.16406130268,2000-01-01 09:59:45
562,500_565_QEPB04081__562__09-59-46-029.txt,1044,220.843,1015.12,1433445.80624,38436.12,506.48,1776.70716475095,2000-01-01 09:59:46
563,500_565_QEPB04081__563__09-59-47-027.txt,1044,220.843,1015.12,1432745.07676,38329.88,506.48,1775.83689655173,2000-01-01 09:59:47
564,500_565_QEPB04081__564__09-59-48-022.txt,1044,220.843,1015.12,1433015.8625,38296.5,506.48,1776.17528735632,2000-01-01 09:59:48
565,500_565_QEPB04081__565__09-59-49-012.txt,1044,220.843,1015.12,1432189.79074,38317.12,506.48,1775.14777777777,2000-01-01 09:59:49
566,500_565_QEPB04081__566__09-59-50-020.txt,1044,220.843,1015.12,1432592.36374,38270.12,506.48,1775.65065134099,2000-01-01 09:59:50
567,500_565_QEPB04081__567__09-59-51-016.txt,1044,220.843,1015.12,1430968.28525,38262.25,506.48,1773.63601532567,2000-01-01 09:59:51
568,500_565_QEPB04081__568__09-59-52-019.txt,1044,220.843,1015.12,1432971.94374,38323.62,506.48,1776.11808429118,2000-01-01 09:59:52
569,500_565_QEPB04081__569__09-59-53-003.txt,1044,220.843,1015.12,1432087.81576,38281.88,506.48,1775.01888888889,2000-01-01 09:59:53
570,500_565_QEPB04081__570__09-59-54-012.txt,1044,220.843,1015.12,1434760.43375,38365.75,506.48,1778.34770114943,2000-01-01 09:59:54
571,500_565_QEPB04081__571__09-59-55-001.txt,1044,220.843,1015.12,1431337.62776,38289.88,506.48,1774.09360153257,2000-01-01 09:59:55
572,500_565_QEPB04081__572__09-59-56-013.txt,1044,220.843,1015.12,1432712.96475,38290.25,507.253,1775.80076628352,2000-01-01 09:59:56
573,500_565_QEPB04081__573__09-59-57-012.txt,1044,220.843,1015.12,1432758.65174,38337.12,506.48,1775.8546743295,2000-01-01 09:59:57
574,500_565_QEPB04081__574__09-59-58-015.txt,1044,220.843,1015.12,1431720.77124,38318.12,506.48,1774.5577394636,2000-01-01 09:59:58
575,500_565_QEPB04081__575__09-59-59-008.txt,1044,220.843,1015.12,1432747.43625,38244.75,507.253,1775.85249042146,2000-01-01 09:59:59
576,500_565_QEPB04081__576__10-00-00-000.txt,1044,220.843,1015.12,1432128.28825,38310.75,506.48,1775.07279693487,2000-01-01 10:00:00
578,500_565_QEPB04081__578__10-00-01-986.txt,1044,220.843,1015.12,1430192.40926,38238.88,506.48,1772.67501915709,2000-01-01 10:00:01
579,500_565_QEPB04081__579__10-00-02-995.txt,1044,220.843,1015.12,1431761.12125,38273.75,506.48,1774.61877394636,2000-01-01 10:00:02
580,500_565_QEPB04081__580__10-00-03-995.txt,1044,220.843,1015.12,1430237.89876,38204.88,507.253,1772.72865900383,2000-01-01 10:00:03
581,500_565_QEPB04081__581__10-00-04-988.txt,1044,220.843,1015.12,1431301.06424,38215.12,507.253,1774.05103448276,2000-01-01 10:00:04
582,500_565_QEPB04081__582__10-00-05-983.txt,1044,220.843,1015.12,1432458.35225,38287.75,506.48,1775.4846743295,2000-01-01 10:00:05
583,500_565_QEPB04081__583__10-00-06-977.txt,1044,220.843,1015.12,1431588.18325,38297.25,507.253,1774.39942528736,2000-01-01 10:00:06
584,500_565_QEPB04081__584__10-00-07-977.txt,1044,220.843,1015.12,1431750.48774,38288.12,506.48,1774.62670498084,2000-01-01 10:00:07
585,500_565_QEPB04081__585__10-00-08-970.txt,1044,220.843,1015.12,1432275.442,38252,507.253,1775.26245210728,2000-01-01 10:00:08
586,500_565_QEPB04081__586__10-00-09-985.txt,1044,220.843,1015.12,1430774.0425,38247.5,506.48,1773.3908045977,2000-01-01 10:00:09
587,500_565_QEPB04081__587__10-00-10-983.txt,1044,220.843,1015.12,1431193.69625,38221.25,506.48,1773.92049808429,2000-01-01 10:00:10
588,500_565_QEPB04081__588__10-00-11-977.txt,1044,220.843,1015.12,1430283.90975,38214.25,506.48,1772.79501915709,2000-01-01 10:00:11
589,500_565_QEPB04081__589__10-00-12-975.txt,1044,220.843,1015.12,1432654.08674,38283.12,507.253,1775.7301532567,2000-01-01 10:00:12
590,500_565_QEPB04081__590__10-00-13-972.txt,1044,220.843,1015.12,1428994.56926,38135.88,506.48,1771.19417624521,2000-01-01 10:00:13
591,500_565_QEPB04081__591__10-00-14-965.txt,1044,220.843,1015.12,1432505.27574,38244.12,506.48,1775.54816091954,2000-01-01 10:00:14
592,500_565_QEPB04081__592__10-00-15-960.txt,1044,220.843,1015.12,1430705.50325,38219.25,507.253,1773.31800766284,2000-01-01 10:00:15
593,500_565_QEPB04081__593__10-00-16-962.txt,1044,220.843,1015.12,1429773.92774,38249.12,507.253,1772.15544061302,2000-01-01 10:00:16
594,500_565_QEPB04081__594__10-00-17-956.txt,1044,220.843,1015.12,1431365.25975,38197.25,507.253,1774.13505747126,2000-01-01 10:00:17
595,500_565_QEPB04081__595__10-00-18-959.txt,1044,220.843,1015.12,1430654.245,38187.5,507.253,1773.24712643678,2000-01-01 10:00:18
596,500_565_QEPB04081__596__10-00-19-958.txt,1044,220.843,1015.12,1428662.98526,38204.88,506.48,1770.76601532567,2000-01-01 10:00:19
597,500_565_QEPB04081__597__10-00-20-948.txt,1044,220.843,1015.12,1429633.18574,38193.12,507.253,1771.99260536398,2000-01-01 10:00:20
598,500_565_QEPB04081__598__10-00-21-954.txt,1044,220.843,1015.12,1430989.21824,38195.12,507.253,1773.67459770115,2000-01-01 10:00:21
599,500_565_QEPB04081__599__10-00-22-972.txt,1044,220.843,1015.12,1429256.20426,38224.88,506.48,1771.5208045977,2000-01-01 10:00:22
600,500_565_QEPB04081__600__10-00-23-969.txt,1044,220.843,1015.12,1431260.20175,38178.25,506.48,1774.00957854406,2000-01-01 10:00:23
601,500_565_QEPB04081__601__10-00-24-966.txt,1044,220.843,1015.12,1433365.35575,38254.75,506.48,1776.61590038314,2000-01-01 10:00:24
602,500_565_QEPB04081__602__10-00-25-983.txt,1044,220.843,1015.12,1430644.57376,38201.38,507.253,1773.23440613027,2000-01-01 10:00:25
603,500_565_QEPB04081__603__10-00-26-979.txt,1044,220.843,1015.12,1430105.35325,38159.75,506.48,1772.56896551724,2000-01-01 10:00:26
604,500_565_QEPB04081__604__10-00-27-977.txt,1044,220.843,1015.12,1429274.72874,38092.62,506.48,1771.54049808429,2000-01-01 10:00:27
605,500_565_QEPB04081__605__10-00-28-977.txt,1044,220.843,1015.12,1430372.6325,38191.5,506.48,1772.89942528736,2000-01-01 10:00:28
606,500_565_QEPB04081__606__10-00-29-972.txt,1044,220.843,1015.12,1429218.37774,38153.12,506.48,1771.47632183908,2000-01-01 10:00:29
607,500_565_QEPB04081__607__10-00-30-981.txt,1044,220.843,1015.12,1429100.72376,38104.88,507.253,1771.33019157088,2000-01-01 10:00:30
608,500_565_QEPB04081__608__10-00-31-973.txt,1044,220.843,1015.12,1430770.69474,38271.12,506.48,1773.39969348659,2000-01-01 10:00:31
609,500_565_QEPB04081__609__10-00-32-967.txt,1044,220.843,1015.12,1430113.26774,38150.62,506.48,1772.59701149425,2000-01-01 10:00:32
610,500_565_QEPB04081__610__10-00-33-970.txt,1044,220.843,1015.12,1430464.37924,38175.62,507.253,1773.01367816092,2000-01-01 10:00:33
611,500_565_QEPB04081__611__10-00-34-971.txt,1044,220.843,1015.12,1430498.79224,38099.62,507.253,1773.0577394636,2000-01-01 10:00:34
612,500_565_QEPB04081__612__10-00-35-963.txt,1044,220.843,1015.12,1430072.65874,38202.12,506.48,1772.53954022988,2000-01-01 10:00:35
613,500_565_QEPB04081__613__10-00-36-978.txt,1044,220.843,1015.12,1431647.52726,38203.88,506.48,1774.48536398468,2000-01-01 10:00:36
614,500_565_QEPB04081__614__10-00-37-981.txt,1044,220.843,1015.12,1429276.12776,38146.38,507.253,1771.53900383142,2000-01-01 10:00:37
615,500_565_QEPB04081__615__10-00-38-970.txt,1044,220.843,1015.12,1429749.98874,38153.62,507.253,1772.14394636015,2000-01-01 10:00:38
616,500_565_QEPB04081__616__10-00-39-982.txt,1044,220.843,1015.12,1429173.74024,38111.12,506.48,1771.42459770115,2000-01-01 10:00:39
617,500_565_QEPB04081__617__10-00-40-983.txt,1044,220.843,1015.12,1430635.1075,38205,506.48,1773.23275862069,2000-01-01 10:00:40
618,500_565_QEPB04081__618__10-00-41-972.txt,1044,220.843,1015.12,1429711.69176,38164.88,507.253,1772.08881226054,2000-01-01 10:00:41
619,500_565_QEPB04081__619__10-00-42-962.txt,1044,220.843,1015.12,1430526.21174,38130.62,506.48,1773.11042145594,2000-01-01 10:00:42
620,500_565_QEPB04081__620__10-00-43-961.txt,1044,220.843,1015.12,1429688.35176,38128.88,506.48,1772.05528735632,2000-01-01 10:00:43
621,500_565_QEPB04081__621__10-00-44-954.txt,1044,220.843,1015.12,1430049.7835,38167.5,506.48,1772.51436781609,2000-01-01 10:00:44
622,500_565_QEPB04081__622__10-00-45-947.txt,1044,220.843,1015.12,1429640.34225,38186.25,506.48,1771.98946360153,2000-01-01 10:00:45
623,500_565_QEPB04081__623__10-00-46-948.txt,1044,220.843,1015.12,1431301.76474,38169.62,507.253,1774.05295019157,2000-01-01 10:00:46
624,500_565_QEPB04081__624__10-00-47-944.txt,1044,220.843,1015.12,1429921.63325,38173.25,506.48,1772.35440613027,2000-01-01 10:00:47
625,500_565_QEPB04081__625__10-00-48-936.txt,1044,220.843,1015.12,1432611.62226,38160.38,506.48,1775.68938697318,2000-01-01 10:00:48
626,500_565_QEPB04081__626__10-00-49-929.txt,1044,220.843,1015.12,1428390.81674,38112.62,507.253,1770.45141762452,2000-01-01 10:00:49
627,500_565_QEPB04081__627__10-00-50-940.txt,1044,220.843,1015.12,1430747.10175,38190.25,507.253,1773.37931034483,2000-01-01 10:00:50
628,500_565_QEPB04081__628__10-00-51-958.txt,1044,220.843,1015.12,1429577.8895,38116.5,507.253,1771.93582375479,2000-01-01 10:00:51
629,500_565_QEPB04081__629__10-00-52-972.txt,1044,220.843,1015.12,1429108.5465,38178.5,506.48,1771.33620689655,2000-01-01 10:00:52
630,500_565_QEPB04081__630__10-00-53-967.txt,1044,220.843,1015.12,1429295.0005,38144,507.253,1771.57375478927,2000-01-01 10:00:53
631,500_565_QEPB04081__631__10-00-54-962.txt,1044,220.843,1015.12,1428205.30276,38102.38,506.48,1770.21716475096,2000-01-01 10:00:54
632,500_565_QEPB04081__632__10-00-55-953.txt,1044,220.843,1015.12,1429891.0325,38119,507.253,1772.32471264368,2000-01-01 10:00:55
633,500_565_QEPB04081__633__10-00-56-949.txt,1044,220.843,1015.12,1429878.43875,38232.75,506.48,1772.29406130268,2000-01-01 10:00:56
634,500_565_QEPB04081__634__10-00-57-955.txt,1044,220.843,1015.12,1429521.13574,38180.62,506.48,1771.85371647509,2000-01-01 10:00:57
635,500_565_QEPB04081__635__10-00-58-954.txt,1044,220.843,1015.12,1428435.63476,38154.38,506.48,1770.51218390805,2000-01-01 10:00:58
636,500_565_QEPB04081__636__10-00-59-947.txt,1044,220.843,1015.12,1429200.77826,38100.88,507.253,1771.4575862069,2000-01-01 10:00:59
637,500_565_QEPB04081__637__10-01-00-959.txt,1044,220.843,1015.12,1427827.563,38081.5,507.253,1769.74712643678,2000-01-01 10:01:00
638,500_565_QEPB04081__638__10-01-01-948.txt,1044,220.843,1015.12,1429007.77826,38116.88,507.253,1771.21237547893,2000-01-01 10:01:01
639,500_565_QEPB04081__639__10-01-02-944.txt,1044,220.843,1015.12,1429113.63024,38121.12,506.48,1771.34988505747,2000-01-01 10:01:02
